seed_id,seed_string,candidate_string,domain,routes,ranks,jaro_winkler_score,tfidf_cosine,embedding_cosine,outside_pool_sample,human_label,context_used,manual_missing_candidate,notes
bio_seed_008,SNP,GWAS,biomedical_diabetes_mellitus,embedding,"{""embedding"": 9}",,,0.364811,False,,,,
bio_seed_008,SNP,d&s,biomedical_diabetes_mellitus,embedding,"{""embedding"": 10}",,,0.364248,False,,,,
bio_seed_008,SNP,polymorphism,biomedical_diabetes_mellitus,embedding,"{""embedding"": 11}",,,0.363822,False,,,,
bio_seed_008,SNP,cgm,biomedical_diabetes_mellitus,embedding,"{""embedding"": 12}",,,0.356863,False,,,,
bio_seed_008,SNP,genetic polymorphisms,biomedical_diabetes_mellitus,embedding,"{""embedding"": 13}",,,0.356647,False,,,,
bio_seed_008,SNP,fgf-21,biomedical_diabetes_mellitus,embedding,"{""embedding"": 14}",,,0.353842,False,,,,
bio_seed_008,SNP,single nuclear polymorphism,biomedical_diabetes_mellitus,acronym_heuristic;embedding,"{""embedding"": 15}",,,0.348745,False,,,,
bio_seed_008,SNP,tnf-α,biomedical_diabetes_mellitus,embedding,"{""embedding"": 16}",,,0.343472,False,,,,
bio_seed_008,SNP,FGF 21,biomedical_diabetes_mellitus,embedding,"{""embedding"": 17}",,,0.342666,False,,,,
bio_seed_008,SNP,miR-222,biomedical_diabetes_mellitus,embedding,"{""embedding"": 18}",,,0.342261,False,,,,
bio_seed_008,SNP,ROC,biomedical_diabetes_mellitus,embedding,"{""embedding"": 19}",,,0.341762,False,,,,
bio_seed_008,SNP,SIRT1,biomedical_diabetes_mellitus,embedding,"{""embedding"": 20}",,,0.340003,False,,,,
bio_seed_008,SNP,RCT,biomedical_diabetes_mellitus,embedding,"{""embedding"": 21}",,,0.33861,False,,,,
bio_seed_008,SNP,AT1 Receptor,biomedical_diabetes_mellitus,embedding,"{""embedding"": 22}",,,0.337039,False,,,,
bio_seed_008,SNP,miR-122-5p,biomedical_diabetes_mellitus,embedding,"{""embedding"": 23}",,,0.33609,False,,,,
bio_seed_008,SNP,allopurinol,biomedical_diabetes_mellitus,embedding,"{""embedding"": 25}",,,0.334268,False,,,,
bio_seed_008,SNP,mca,biomedical_diabetes_mellitus,embedding,"{""embedding"": 26}",,,0.333466,False,,,,
bio_seed_008,SNP,pfo,biomedical_diabetes_mellitus,embedding,"{""embedding"": 27}",,,0.332899,False,,,,
bio_seed_008,SNP,testosterone,biomedical_diabetes_mellitus,embedding,"{""embedding"": 28}",,,0.332091,False,,,,
bio_seed_008,SNP,liver,biomedical_diabetes_mellitus,embedding,"{""embedding"": 29}",,,0.331883,False,,,,
bio_seed_008,SNP,Liver,biomedical_diabetes_mellitus,embedding,"{""embedding"": 30}",,,0.331883,False,,,,
bio_seed_008,SNP,hepatomegaly,biomedical_diabetes_mellitus,embedding,"{""embedding"": 31}",,,0.331594,False,,,,
bio_seed_008,SNP,miR-18a,biomedical_diabetes_mellitus,embedding,"{""embedding"": 32}",,,0.331386,False,,,,
bio_seed_008,SNP,biometrics,biomedical_diabetes_mellitus,embedding,"{""embedding"": 33}",,,0.330723,False,,,,
bio_seed_008,SNP,SES,biomedical_diabetes_mellitus,embedding,"{""embedding"": 34}",,,0.328074,False,,,,
bio_seed_008,SNP,miRNA,biomedical_diabetes_mellitus,embedding,"{""embedding"": 35}",,,0.32662,False,,,,
bio_seed_008,SNP,s: insulin resistance,biomedical_diabetes_mellitus,embedding,"{""embedding"": 36}",,,0.325939,False,,,,
bio_seed_008,SNP,vildagliptin,biomedical_diabetes_mellitus,embedding,"{""embedding"": 37}",,,0.324339,False,,,,
bio_seed_008,SNP,deficiency,biomedical_diabetes_mellitus,embedding,"{""embedding"": 38}",,,0.323923,False,,,,
bio_seed_008,SNP,apolipoprotein b,biomedical_diabetes_mellitus,embedding,"{""embedding"": 39}",,,0.323364,False,,,,
bio_seed_008,SNP,paronychia,biomedical_diabetes_mellitus,embedding,"{""embedding"": 40}",,,0.322952,False,,,,
bio_seed_008,SNP,Genetic screening,biomedical_diabetes_mellitus,embedding,"{""embedding"": 41}",,,0.322924,False,,,,
bio_seed_008,SNP,HNF4α,biomedical_diabetes_mellitus,embedding,"{""embedding"": 42}",,,0.322793,False,,,,
bio_seed_008,SNP,apolipoprotein a-i,biomedical_diabetes_mellitus,embedding,"{""embedding"": 43}",,,0.321935,False,,,,
bio_seed_008,SNP,allodynia,biomedical_diabetes_mellitus,embedding,"{""embedding"": 44}",,,0.321614,False,,,,
bio_seed_008,SNP,PCR,biomedical_diabetes_mellitus,embedding,"{""embedding"": 45}",,,0.32086,False,,,,
bio_seed_008,SNP,VBM,biomedical_diabetes_mellitus,embedding,"{""embedding"": 46}",,,0.319801,False,,,,
bio_seed_008,SNP,igan,biomedical_diabetes_mellitus,embedding,"{""embedding"": 47}",,,0.31903,False,,,,
bio_seed_008,SNP,patients,biomedical_diabetes_mellitus,embedding,"{""embedding"": 48}",,,0.318613,False,,,,
bio_seed_008,SNP,fibroblast,biomedical_diabetes_mellitus,embedding,"{""embedding"": 49}",,,0.318107,False,,,,
bio_seed_008,SNP,pcos,biomedical_diabetes_mellitus,embedding,"{""embedding"": 50}",,,0.316874,False,,,,
bio_seed_008,SNP,acute-on-chronic liver failure,biomedical_diabetes_mellitus,,{},0.455556,,,True,,,,
bio_seed_008,SNP,pulmonary hemorrhage,biomedical_diabetes_mellitus,,{},0.422222,,,True,,,,
bio_seed_008,SNP,skin manefestation suppurativa,biomedical_diabetes_mellitus,,{},0.577778,,,True,,,,
bio_seed_008,SNP,hyperglycemia,biomedical_diabetes_mellitus,,{},0.470085,,,True,,,,
bio_seed_008,SNP,perforation,biomedical_diabetes_mellitus,,{},0.474747,,,True,,,,
bio_seed_009,autoimmune,autoimmune disease,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 1, ""jaro_winkler"": 1, ""tfidf"": 2}",0.911111,0.850796,0.936554,False,,,,
bio_seed_009,autoimmune,autoimmune diabetes,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 5, ""jaro_winkler"": 2, ""tfidf"": 1}",0.905263,0.852814,0.75254,False,,,,
bio_seed_009,autoimmune,autoimmune disorder,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 2, ""jaro_winkler"": 3, ""tfidf"": 3}",0.905263,0.774588,0.900613,False,,,,
bio_seed_009,autoimmune,autoimmune gastritis,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 6, ""jaro_winkler"": 4, ""tfidf"": 4}",0.9,0.766889,0.735539,False,,,,
bio_seed_009,autoimmune,autoimmune hepatitis (aih),biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 9, ""jaro_winkler"": 5, ""tfidf"": 8}",0.876923,0.616298,0.680028,False,,,,
bio_seed_009,autoimmune,autoimmune thyroid disease,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 3, ""jaro_winkler"": 6, ""tfidf"": 5}",0.876923,0.707071,0.773431,False,,,,
bio_seed_009,autoimmune,autoimmune thyroid disorders,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 7, ""jaro_winkler"": 7, ""tfidf"": 6}",0.871429,0.649142,0.730785,False,,,,
bio_seed_009,autoimmune,autoimmune polyglandular syndrome type 3,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 10, ""jaro_winkler"": 8, ""tfidf"": 14}",0.85,0.515233,0.666151,False,,,,
bio_seed_009,autoimmune,autoimmune polyendocrine syndrome type ii,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 11, ""jaro_winkler"": 9, ""tfidf"": 12}",0.84878,0.530588,0.649301,False,,,,
bio_seed_009,autoimmune,autoantigen,biomedical_diabetes_mellitus,jaro_winkler;tfidf,"{""jaro_winkler"": 10, ""tfidf"": 26}",0.838701,0.24207,,False,,,,
bio_seed_009,autoimmune,uti,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 11}",0.766667,,,False,,,,
bio_seed_009,autoimmune,amplitude,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 12}",0.73,,,False,,,,
bio_seed_009,autoimmune,tmma,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 13}",0.716667,,,False,,,,
bio_seed_009,autoimmune,gut hormone,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 14}",0.715152,,,False,,,,
bio_seed_009,autoimmune,thyroid autoimmunity,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 8, ""jaro_winkler"": 15, ""tfidf"": 9}",0.709259,0.61326,0.707067,False,,,,
bio_seed_009,autoimmune,Tsimane,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 16}",0.707937,,,False,,,,
bio_seed_009,autoimmune,outpatient,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 17}",0.704762,,,False,,,,
bio_seed_009,autoimmune,Vitamin E,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 18}",0.7,,,False,,,,
bio_seed_009,autoimmune,strontium,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 19}",0.7,,,False,,,,
bio_seed_009,autoimmune,vitamin E,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 20}",0.7,,,False,,,,
bio_seed_009,autoimmune,latent autoimmune diabetes in adults,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 13, ""tfidf"": 7}",,0.617428,0.627205,False,,,,
bio_seed_009,autoimmune,exogenous insulin autoimmune syndrome,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 14, ""tfidf"": 10}",,0.554055,0.62442,False,,,,
bio_seed_009,autoimmune,overlapping autoimmune disorders,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 4, ""tfidf"": 11}",,0.550312,0.767658,False,,,,
bio_seed_009,autoimmune,latent autoimmune diabetes in adults (lada),biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 18, ""tfidf"": 13}",,0.517156,0.561393,False,,,,
bio_seed_009,autoimmune,thyroid autoimmunity (tai),biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 12, ""tfidf"": 15}",,0.507783,0.63364,False,,,,
bio_seed_009,autoimmune,immune disorder,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 15, ""tfidf"": 16}",,0.404217,0.611655,False,,,,
bio_seed_009,autoimmune,immune tolerance,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 37, ""tfidf"": 17}",,0.388756,0.482525,False,,,,
bio_seed_009,autoimmune,Immune response,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 25, ""tfidf"": 18}",,0.385153,0.510016,False,,,,
bio_seed_009,autoimmune,humoral immune response,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 33, ""tfidf"": 19}",,0.302797,0.492629,False,,,,
bio_seed_009,autoimmune,immune related adverse events,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 30, ""tfidf"": 20}",,0.30129,0.500139,False,,,,
bio_seed_009,autoimmune,immune checkpoint inhibitors,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 21}",,0.287333,,False,,,,
bio_seed_009,autoimmune,immune check-point inhibitor,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 39, ""tfidf"": 22}",,0.279231,0.475436,False,,,,
bio_seed_009,autoimmune,immune therapy mediated myocarditis,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 23}",,0.271127,,False,,,,
bio_seed_009,autoimmune,autophagy,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 17, ""tfidf"": 24}",,0.264498,0.580719,False,,,,
bio_seed_009,autoimmune,immune-related adverse event,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 32, ""tfidf"": 25}",,0.243567,0.493456,False,,,,
bio_seed_009,autoimmune,immunotherapy,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 16, ""tfidf"": 27}",,0.240814,0.584086,False,,,,
bio_seed_009,autoimmune,autoantibody,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 35, ""tfidf"": 28}",,0.236626,0.489653,False,,,,
bio_seed_009,autoimmune,immune-related adverse effects,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 44, ""tfidf"": 29}",,0.22825,0.465914,False,,,,
bio_seed_009,autoimmune,Immunogenicity,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 22, ""tfidf"": 30}",,0.227597,0.533046,False,,,,
bio_seed_009,autoimmune,immune-checkpoint inhibitors,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 31}",,0.226155,,False,,,,
bio_seed_009,autoimmune,systemic immune-inflammation index,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 38, ""tfidf"": 32}",,0.22442,0.480608,False,,,,
bio_seed_009,autoimmune,hepatic autophagy,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 23, ""tfidf"": 33}",,0.219566,0.531968,False,,,,
bio_seed_009,autoimmune,immunometabolism,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 20, ""tfidf"": 34}",,0.214916,0.543659,False,,,,
bio_seed_009,autoimmune,pune,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 35}",,0.209923,,False,,,,
bio_seed_009,autoimmune,autosomal recessive,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 36}",,0.20753,,False,,,,
bio_seed_009,autoimmune,immune-related adverse event (irae),biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 49, ""tfidf"": 37}",,0.202824,0.44995,False,,,,
bio_seed_009,autoimmune,immunosuppression,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 21, ""tfidf"": 38}",,0.201596,0.53851,False,,,,
bio_seed_009,autoimmune,insulin autoantibody,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 46, ""tfidf"": 39}",,0.201098,0.45901,False,,,,
bio_seed_009,autoimmune,immunocompromised,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 26, ""tfidf"": 40}",,0.19893,0.509332,False,,,,
bio_seed_009,autoimmune,Automated insulin dosing,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 41}",,0.19838,,False,,,,
bio_seed_009,autoimmune,immune-mediated necrotizing myopathy,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 42}",,0.197809,,False,,,,
bio_seed_009,autoimmune,immune-related adverse events (iraes),biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 43}",,0.196209,,False,,,,
bio_seed_009,autoimmune,immuno-compromise,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 27, ""tfidf"": 44}",,0.195354,0.509171,False,,,,
bio_seed_009,autoimmune,cardiac autonomic neuropathy,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 45}",,0.19107,,False,,,,
bio_seed_009,autoimmune,Cardiac Autonomic Neuropathy,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 46}",,0.19107,,False,,,,
bio_seed_009,autoimmune,immunocompetent adult,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 40, ""tfidf"": 47}",,0.185803,0.47212,False,,,,
bio_seed_009,autoimmune,autonomic nervous system,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 48}",,0.185538,,False,,,,
bio_seed_009,autoimmune,autoantibody production,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 49}",,0.1851,,False,,,,
bio_seed_009,autoimmune,immunotherapy induced diabetes,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 50}",,0.179689,,False,,,,
bio_seed_009,autoimmune,chronic immunosuppression,biomedical_diabetes_mellitus,embedding,"{""embedding"": 19}",,,0.551452,False,,,,
bio_seed_009,autoimmune,monoclonal autoantibody,biomedical_diabetes_mellitus,embedding,"{""embedding"": 24}",,,0.527633,False,,,,
bio_seed_009,autoimmune,systemic lupus erythematosus,biomedical_diabetes_mellitus,embedding,"{""embedding"": 28}",,,0.507565,False,,,,
bio_seed_009,autoimmune,Systemic lupus erythematosus,biomedical_diabetes_mellitus,embedding,"{""embedding"": 29}",,,0.507565,False,,,,
bio_seed_009,autoimmune,immunocompromised host,biomedical_diabetes_mellitus,embedding,"{""embedding"": 31}",,,0.497917,False,,,,
bio_seed_009,autoimmune,systemic inflammation,biomedical_diabetes_mellitus,embedding,"{""embedding"": 34}",,,0.491216,False,,,,
bio_seed_009,autoimmune,rheumatoid arthritis,biomedical_diabetes_mellitus,embedding,"{""embedding"": 36}",,,0.482535,False,,,,
bio_seed_009,autoimmune,inflammation,biomedical_diabetes_mellitus,embedding,"{""embedding"": 41}",,,0.470245,False,,,,
bio_seed_009,autoimmune,Inflammation,biomedical_diabetes_mellitus,embedding,"{""embedding"": 42}",,,0.470245,False,,,,
bio_seed_009,autoimmune,immunocompromised patient,biomedical_diabetes_mellitus,embedding,"{""embedding"": 43}",,,0.467895,False,,,,
bio_seed_009,autoimmune,immunoglobulin g-4 (igg4) related systemic disease,biomedical_diabetes_mellitus,embedding,"{""embedding"": 45}",,,0.465088,False,,,,
bio_seed_009,autoimmune,anti-inflammatory,biomedical_diabetes_mellitus,embedding,"{""embedding"": 47}",,,0.458098,False,,,,
bio_seed_009,autoimmune,idiopathic inflammatory myopathy,biomedical_diabetes_mellitus,embedding,"{""embedding"": 48}",,,0.451454,False,,,,
bio_seed_009,autoimmune,immunotherapy induced dka,biomedical_diabetes_mellitus,embedding,"{""embedding"": 50}",,,0.444903,False,,,,
bio_seed_009,autoimmune,prostate cancer,biomedical_diabetes_mellitus,,{},0.477778,,,True,,,,
bio_seed_009,autoimmune,Cardiovascular Diseases,biomedical_diabetes_mellitus,,{},0.505797,,,True,,,,
bio_seed_009,autoimmune,nail fold capillary,biomedical_diabetes_mellitus,,{},0.453509,,,True,,,,
bio_seed_009,autoimmune,dental hygiene,biomedical_diabetes_mellitus,,{},0.552381,,,True,,,,
bio_seed_009,autoimmune,black esophagus,biomedical_diabetes_mellitus,,{},0.472222,,,True,,,,
bio_seed_010,Rat,Rat Model,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 1, ""jaro_winkler"": 1, ""tfidf"": 1}",0.844444,0.599298,0.711241,False,,,,
bio_seed_010,Rat,RCT,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 2}",0.8,,,False,,,,
bio_seed_010,Rat,real-time,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 3}",0.8,,,False,,,,
bio_seed_010,Rat,practice,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 4}",0.791667,,,False,,,,
bio_seed_010,Rat,Practice,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 5}",0.791667,,,False,,,,
bio_seed_010,Rat,race/ethnicity,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 6}",0.790476,,,False,,,,
bio_seed_010,Rat,hydration,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 7}",0.777778,,,False,,,,
bio_seed_010,Rat,keratitis,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 8}",0.777778,,,False,,,,
bio_seed_010,Rat,migration,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 9}",0.777778,,,False,,,,
bio_seed_010,Rat,renal stones,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 10}",0.775,,,False,,,,
bio_seed_010,Rat,rheumatology,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 11}",0.775,,,False,,,,
bio_seed_010,Rat,raoultella planticola,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 12}",0.771429,,,False,,,,
bio_seed_010,Rat,RNA stability,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 13}",0.769231,,,False,,,,
bio_seed_010,Rat,real time pcr,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 14}",0.769231,,,False,,,,
bio_seed_010,Rat,real-time ehr,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 15}",0.769231,,,False,,,,
bio_seed_010,Rat,creatinine,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 16}",0.766667,,,False,,,,
bio_seed_010,Rat,renal outcomes,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 17}",0.764286,,,False,,,,
bio_seed_010,Rat,Randomised controlled trial,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 18}",0.762963,,,False,,,,
bio_seed_010,Rat,randomized controlled trials,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 19}",0.761905,,,False,,,,
bio_seed_010,Rat,randomised controlled trial.,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 20}",0.761905,,,False,,,,
bio_seed_010,Rat,randomised controlled trials,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 21}",0.761905,,,False,,,,
bio_seed_010,Rat,dermatology,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 22}",0.757576,,,False,,,,
bio_seed_010,Rat,keratometry,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 23}",0.757576,,,False,,,,
bio_seed_010,Rat,renal protection,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 24}",0.75625,,,False,,,,
bio_seed_010,Rat,renal transplant,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 25}",0.75625,,,False,,,,
bio_seed_010,Rat,relative fat mass,biomedical_diabetes_mellitus,jaro_winkler;tfidf,"{""jaro_winkler"": 26, ""tfidf"": 18}",0.752941,0.16132,,False,,,,
bio_seed_010,Rat,renal tuberculosis,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 27}",0.75,,,False,,,,
bio_seed_010,Rat,breast edema,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 28}",0.75,,,False,,,,
bio_seed_010,Rat,prolactinoma,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 29}",0.75,,,False,,,,
bio_seed_010,Rat,reac,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 30}",0.75,,,False,,,,
bio_seed_010,Rat,respiratory failure,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 31}",0.747368,,,False,,,,
bio_seed_010,Rat,risk factors of gdm,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 32}",0.747368,,,False,,,,
bio_seed_010,Rat,rheumatoid arthritis,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 33}",0.745,,,False,,,,
bio_seed_010,Rat,breast cancer,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 34}",0.74359,,,False,,,,
bio_seed_010,Rat,brain ct scan,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 35}",0.74359,,,False,,,,
bio_seed_010,Rat,breastfeeding,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 36}",0.74359,,,False,,,,
bio_seed_010,Rat,rehabilitation outcomes,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 37}",0.73913,,,False,,,,
bio_seed_010,Rat,pregnant women,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 38}",0.738095,,,False,,,,
bio_seed_010,Rat,graft survival,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 39}",0.738095,,,False,,,,
bio_seed_010,Rat,renal transplant patient,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 40}",0.7375,,,False,,,,
bio_seed_010,Rat,roux-en-y gastric bypass,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 41}",0.7375,,,False,,,,
bio_seed_010,Rat,risk factor investigation,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 42}",0.736,,,False,,,,
bio_seed_010,Rat,neuropathic pain,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 43}",0.729167,,,False,,,,
bio_seed_010,Rat,brain metastases,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 44}",0.729167,,,False,,,,
bio_seed_010,Rat,free fatty acids,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 45}",0.729167,,,False,,,,
bio_seed_010,Rat,pomegranate peel,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 46}",0.729167,,,False,,,,
bio_seed_010,Rat,surrogate marker,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 47}",0.729167,,,False,,,,
bio_seed_010,Rat,geriatric patient,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 48}",0.72549,,,False,,,,
bio_seed_010,Rat,hypercarotenaemia,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 49}",0.72549,,,False,,,,
bio_seed_010,Rat,preoperative data,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 50}",0.72549,,,False,,,,
bio_seed_010,Rat,incidence rate ratio,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 2}",,0.36475,,False,,,,
bio_seed_010,Rat,heart rate,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 3}",,0.331966,,False,,,,
bio_seed_010,Rat,male rats,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 2, ""tfidf"": 4}",,0.281868,0.706202,False,,,,
bio_seed_010,Rat,diabetic rats,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 5, ""tfidf"": 5}",,0.279298,0.509606,False,,,,
bio_seed_010,Rat,wistar rats,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 4, ""tfidf"": 6}",,0.225013,0.620996,False,,,,
bio_seed_010,Rat,carotid strain rate,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 7}",,0.222178,,False,,,,
bio_seed_010,Rat,heart rate variability,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 8}",,0.206677,,False,,,,
bio_seed_010,Rat,Heart Rate Variability,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 9}",,0.206677,,False,,,,
bio_seed_010,Rat,estimated glomerular filtration rate,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 10}",,0.192576,,False,,,,
bio_seed_010,Rat,albumin creatinine ratio,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 11}",,0.182046,,False,,,,
bio_seed_010,Rat,albumin to creatinine ratio,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 12}",,0.170768,,False,,,,
bio_seed_010,Rat,estimated glomerular filtration Rate (eGFR),biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 13}",,0.165068,,False,,,,
bio_seed_010,Rat,heart rate variability (hrv),biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 14}",,0.164842,,False,,,,
bio_seed_010,Rat,telomere shortening rate,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 15}",,0.164348,,False,,,,
bio_seed_010,Rat,aldosterone-renin ratio,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 16}",,0.164106,,False,,,,
bio_seed_010,Rat,platelet-large cell ratio,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 17}",,0.163102,,False,,,,
